TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
363.40427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.05634;363.4042663574219;3.347930908203125;363.4042663574219;-3.347930908203125;0.0
364.34027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.7344;364.34027099609375;3.605865478515625;364.34027099609375;-3.605865478515625;0.0
364.842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.97034;364.8420104980469;3.871673583984375;364.8420104980469;-3.871673583984375;0.0
361.58417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;358.62744;361.58416748046875;2.95672607421875;361.58416748046875;-2.95672607421875;0.0
358.62753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.49857;358.6275329589844;2.12896728515625;358.6275329589844;-2.12896728515625;0.0
364.70087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.9046;364.70086669921875;3.7962646484375;364.70086669921875;-3.7962646484375;0.0
371.2318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.90573;371.2318115234375;5.326080322265625;371.2318115234375;-5.326080322265625;0.0
370.11264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.05295;370.1126403808594;5.0596923828125;370.1126403808594;-5.0596923828125;0.0
369.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;364.22797;369.02398681640625;4.7960205078125;369.02398681640625;-4.7960205078125;0.0
376.48743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.88037;376.4874267578125;6.6070556640625;376.4874267578125;-6.6070556640625;0.0
379.83118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372.30887;379.8311767578125;7.522308349609375;379.8311767578125;-7.522308349609375;0.0
376.00253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.47595;376.0025329589844;6.526580810546875;376.0025329589844;-6.526580810546875;0.0
376.65005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.94308;376.6500549316406;6.70697021484375;376.6500549316406;-6.70697021484375;0.0
378.15884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.9956;378.1588439941406;7.163238525390625;378.1588439941406;-7.163238525390625;0.0
381.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373.7782;381.6820068359375;7.90380859375;381.6820068359375;-7.90380859375;0.0
380.665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372.9922;380.6650085449219;7.672821044921875;380.6650085449219;-7.672821044921875;0.0
376.1149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.4617;376.1148986816406;6.6531982421875;376.1148986816406;-6.6531982421875;0.0
373.9921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.05148;373.9920959472656;5.94061279296875;373.9920959472656;-5.94061279296875;0.0
377.77255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.71735;377.7725524902344;7.055206298828125;377.7725524902344;-7.055206298828125;0.0
370.2331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.13498;370.23309326171875;5.098114013671875;370.23309326171875;-5.098114013671875;0.0
368.7082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;363.9535;368.70819091796875;4.75469970703125;368.70819091796875;-4.75469970703125;0.0
385.161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372.03723;385.1610107421875;13.123779296875;385.1610107421875;-13.123779296875;0.0
387.00082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373.37286;387.0008239746094;13.627960205078125;387.0008239746094;-13.627960205078125;0.0
383.88516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.1946;383.8851623535156;12.6905517578125;383.8851623535156;-12.6905517578125;0.0
380.89682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.82224;380.8968200683594;12.0745849609375;380.8968200683594;-12.0745849609375;0.0
373.6724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;363.3646;373.6723937988281;10.30780029296875;373.6723937988281;-10.30780029296875;0.0
370.17242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.65564;370.17242431640625;9.51678466796875;370.17242431640625;-9.51678466796875;0.0
371.96286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;362.0565;371.9628601074219;9.9063720703125;371.9628601074219;-9.9063720703125;0.0
201.3546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.93764;201.35459899902344;11.416961669921875;201.35459899902344;-11.416961669921875;0.0
202.23056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.53827;202.23056030273438;11.692291259765625;202.23056030273438;-11.692291259765625;0.0
199.83737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;188.9003;199.83737182617188;10.93707275390625;199.83737182617188;-10.93707275390625;0.0
199.83737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;188.9003;199.83737182617188;10.93707275390625;199.83737182617188;-10.93707275390625;0.0
202.7186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.89267;202.71859741210938;11.825927734375;202.71859741210938;-11.825927734375;0.0
205.68228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;192.87973;205.68228149414062;12.80255126953125;205.68228149414062;-12.80255126953125;0.0
205.18379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;192.55345;205.1837921142578;12.630340576171875;205.1837921142578;-12.630340576171875;0.0
205.59094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;192.82472;205.5909423828125;12.766220092773438;205.5909423828125;-12.766220092773438;0.0
385.844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372.54926;385.843994140625;13.29473876953125;385.843994140625;-13.29473876953125;0.0
385.12784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.98654;385.1278381347656;13.14129638671875;385.1278381347656;-13.14129638671875;0.0
390.72086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.1554;390.7208557128906;14.565460205078125;390.7208557128906;-14.565460205078125;0.0
391.71344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.95856;391.71343994140625;14.7548828125;391.71343994140625;-14.7548828125;0.0
392.3578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;377.5034;392.3577880859375;14.854400634765625;392.3577880859375;-14.854400634765625;0.0
380.3058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.23105;380.3057861328125;12.074737548828125;380.3057861328125;-12.074737548828125;0.0
382.21402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.81064;382.2140197753906;12.40338134765625;382.2140197753906;-12.40338134765625;0.0
399.96985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.8723;399.9698486328125;17.0975341796875;399.9698486328125;-17.0975341796875;0.0
405.23688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;386.35068;405.23687744140625;18.886199951171875;405.23687744140625;-18.886199951171875;0.0
402.9659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.94785;402.9659118652344;18.01806640625;402.9659118652344;-18.01806640625;0.0
399.96985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.8723;399.9698486328125;17.0975341796875;399.9698486328125;-17.0975341796875;0.0
397.78555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381.45917;397.7855529785156;16.326385498046875;397.7855529785156;-16.326385498046875;0.0
400.03577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.89932;400.0357666015625;17.136444091796875;400.0357666015625;-17.136444091796875;0.0
408.01602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388.20526;408.0160217285156;19.810760498046875;408.0160217285156;-19.810760498046875;0.0
569.695;0.0;0.0;0.0;0.0;0.0;0.0;192.6735382080078;190.0104751586914;-2.6630630493164062;382.3476;379.68453216552734;-2.6630630493164062;569.6950073242188;5.3261260986328125;0.0
592.3594;0.0;0.0;0.0;0.0;0.0;0.0;207.2063446044922;206.0381088256836;-1.1682357788085938;387.4895;386.3212661743164;-1.1682357788085938;592.359375;2.3364715576171875;0.0
591.4192;0.0;0.0;0.0;0.0;0.0;0.0;206.34860229492188;205.4945068359375;-0.854095458984375;386.77878;385.9246826171875;-0.854095458984375;591.419189453125;1.70819091796875;0.0
592.3537;0.0;0.0;0.0;0.0;0.0;0.0;207.30625915527344;206.08330535888672;-1.2229537963867188;387.49335;386.27039337158203;-1.2229537963867188;592.3536987304688;2.4459075927734375;0.0
593.5896;0.0;0.0;0.0;0.0;0.0;0.0;208.28639221191406;206.81684112548828;-1.4695510864257812;388.2423;386.7727584838867;-1.4695510864257812;593.589599609375;2.9391021728515625;0.0
585.37616;0.0;0.0;0.0;0.0;0.0;0.0;201.88827514648438;202.0272216796875;0.138946533203125;383.21;383.34893798828125;0.138946533203125;585.3761596679688;-0.27789306640625;0.0
582.2201;0.0;0.0;0.0;0.0;0.0;0.0;199.04885864257812;200.05987548828125;1.011016845703125;381.1492;382.16021728515625;1.011016845703125;582.2200927734375;-2.02203369140625;0.0
760.12744;222.88758850097656;215.98683166503906;-6.9007568359375;0.0;0.0;0.0;178.66383361816406;171.76307678222656;-6.9007568359375;379.2783;372.3775329589844;-6.9007568359375;760.12744140625;20.7022705078125;0.0
591.54144;210.4974365234375;210.8249053955078;0.3274688720703125;0.0;0.0;0.0;0.0;0.0;0.0;380.38907;380.71653747558594;0.3274688720703125;591.5414428710938;-0.654937744140625;0.0
590.78546;210.38243103027344;210.63068389892578;0.24825286865234375;0.0;0.0;0.0;0.0;0.0;0.0;379.90652;380.15477752685547;0.24825286865234375;590.7854614257812;-0.4965057373046875;0.0
592.9299;210.72410583496094;211.19579315185547;0.47168731689453125;0.0;0.0;0.0;0.0;0.0;0.0;381.2624;381.7340774536133;0.47168731689453125;592.9298706054688;-0.9433746337890625;0.0
596.3616;211.20692443847656;212.21334075927734;1.0064163208007812;0.0;0.0;0.0;0.0;0.0;0.0;383.1418;384.14823150634766;1.0064163208007812;596.361572265625;-2.0128326416015625;0.0
601.0006;211.89962768554688;213.4247283935547;1.5251007080078125;0.0;0.0;0.0;0.0;0.0;0.0;386.05078;387.5758819580078;1.5251007080078125;601.0006103515625;-3.050201416015625;0.0
604.68646;212.40982055664062;214.53414916992188;2.12432861328125;0.0;0.0;0.0;0.0;0.0;0.0;388.02798;390.1523132324219;2.12432861328125;604.6864624023438;-4.2486572265625;0.0
604.7599;212.42689514160156;214.57218170166016;2.1452865600585938;0.0;0.0;0.0;0.0;0.0;0.0;388.04242;390.18770599365234;2.1452865600585938;604.7598876953125;-4.2905731201171875;0.0
603.86414;212.2913055419922;214.24443817138672;1.9531326293945312;0.0;0.0;0.0;0.0;0.0;0.0;387.66656;389.6196975708008;1.9531326293945312;603.8641357421875;-3.9062652587890625;0.0
598.80383;211.56776428222656;212.87047576904297;1.3027114868164062;0.0;0.0;0.0;0.0;0.0;0.0;384.63065;385.93335723876953;1.3027114868164062;598.8038330078125;-2.6054229736328125;0.0
596.89795;0.0;0.0;0.0;0.0;0.0;0.0;210.86895751953125;208.7039337158203;-2.1650238037109375;390.35904;388.1940155029297;-2.1650238037109375;596.89794921875;4.330047607421875;0.0
599.8895;0.0;0.0;0.0;0.0;0.0;0.0;213.1193084716797;210.39949798583984;-2.7198104858398438;392.20984;389.49002838134766;-2.7198104858398438;599.8895263671875;5.4396209716796875;0.0
599.68604;0.0;0.0;0.0;0.0;0.0;0.0;212.90711975097656;210.3047103881836;-2.6024093627929688;391.98373;389.3813247680664;-2.6024093627929688;599.68603515625;5.2048187255859375;0.0
592.72235;0.0;0.0;0.0;0.0;0.0;0.0;207.51841735839844;206.25972747802734;-1.2586898803710938;387.7213;386.4626235961914;-1.2586898803710938;592.7223510742188;2.5173797607421875;0.0
591.50757;0.0;0.0;0.0;0.0;0.0;0.0;206.585693359375;205.53573608398438;-1.049957275390625;387.0218;385.9718322753906;-1.049957275390625;591.507568359375;2.09991455078125;0.0
597.81274;0.0;0.0;0.0;0.0;0.0;0.0;211.56930541992188;209.28594970703125;-2.283355712890625;390.81015;388.52679443359375;-2.283355712890625;597.812744140625;4.56671142578125;0.0
591.7242;0.0;0.0;0.0;0.0;0.0;0.0;206.67686462402344;205.65021514892578;-1.0266494750976562;387.10062;386.07396697998047;-1.0266494750976562;591.7241821289062;2.0532989501953125;0.0
591.7595;0.0;0.0;0.0;0.0;0.0;0.0;206.7689666748047;205.7374038696289;-1.0315628051757812;387.05368;386.0221176147461;-1.0315628051757812;591.759521484375;2.0631256103515625;0.0
582.97546;0.0;0.0;0.0;0.0;0.0;0.0;199.6661376953125;200.5186309814453;0.8524932861328125;381.60434;382.4568328857422;0.8524932861328125;582.9754638671875;-1.704986572265625;0.0
584.326;0.0;0.0;0.0;0.0;0.0;0.0;200.9313201904297;201.32894134521484;0.39762115478515625;382.59943;382.9970474243164;0.39762115478515625;584.3259887695312;-0.7952423095703125;0.0
588.2981;0.0;0.0;0.0;0.0;0.0;0.0;204.0564422607422;203.70819854736328;-0.34824371337890625;384.93814;384.5898971557617;-0.34824371337890625;588.298095703125;0.6964874267578125;0.0
591.14813;0.0;0.0;0.0;0.0;0.0;0.0;206.32606506347656;205.36446380615234;-0.9616012573242188;386.74527;385.7836685180664;-0.9616012573242188;591.1481323242188;1.9232025146484375;0.0
591.1214;0.0;0.0;0.0;0.0;0.0;0.0;206.31512451171875;205.36346435546875;-0.95166015625;386.7096;385.7579345703125;-0.95166015625;591.1213989257812;1.9033203125;0.0
590.6404;0.0;0.0;0.0;0.0;0.0;0.0;205.6469268798828;205.04859161376953;-0.5983352661132812;386.19012;385.59178924560547;-0.5983352661132812;590.640380859375;1.1966705322265625;0.0
591.14813;0.0;0.0;0.0;0.0;0.0;0.0;206.32606506347656;205.36446380615234;-0.9616012573242188;386.74527;385.7836685180664;-0.9616012573242188;591.1481323242188;1.9232025146484375;0.0
615.70825;0.0;0.0;0.0;0.0;0.0;0.0;220.7908477783203;222.96465301513672;2.1738052368164062;390.5698;392.7435989379883;2.1738052368164062;615.708251953125;-4.3476104736328125;0.0
615.2977;0.0;0.0;0.0;0.0;0.0;0.0;220.58721923828125;222.72869873046875;2.1414794921875;390.42755;392.56903076171875;2.1414794921875;615.2977294921875;-4.282958984375;0.0
612.46674;0.0;0.0;0.0;0.0;0.0;0.0;218.22476196289062;220.99148559570312;2.7667236328125;388.70853;391.4752502441406;2.7667236328125;612.4667358398438;-5.533447265625;0.0
612.1452;0.0;0.0;0.0;0.0;0.0;0.0;217.97775268554688;220.85227966308594;2.8745269775390625;388.4184;391.2929229736328;2.8745269775390625;612.1452026367188;-5.749053955078125;0.0
607.07007;0.0;0.0;0.0;0.0;0.0;0.0;214.00140380859375;217.90293884277344;3.9015350341796875;385.2656;389.16712951660156;3.9015350341796875;607.070068359375;-7.803070068359375;0.0
607.59283;0.0;0.0;0.0;0.0;0.0;0.0;214.54971313476562;218.26870727539062;3.718994140625;385.60513;389.3241271972656;3.718994140625;607.5928344726562;-7.43798828125;0.0
618.11774;215.3055419921875;223.13650512695312;7.830963134765625;0.0;0.0;0.0;0.0;0.0;0.0;387.15027;394.9812316894531;7.830963134765625;618.1177368164062;-15.66192626953125;0.0
624.12085;216.21290588378906;224.8149185180664;8.602012634277344;0.0;0.0;0.0;0.0;0.0;0.0;390.70392;399.3059310913086;8.602012634277344;624.120849609375;-17.204025268554688;0.0
622.60876;216.0379180908203;224.29972076416016;8.261802673339844;0.0;0.0;0.0;0.0;0.0;0.0;390.04724;398.30904388427734;8.261802673339844;622.6087646484375;-16.523605346679688;0.0
629.4658;217.00006103515625;226.3843536376953;9.384292602539062;0.0;0.0;0.0;0.0;0.0;0.0;393.69717;403.0814666748047;9.384292602539062;629.4658203125;-18.768585205078125;0.0
628.9566;216.94454956054688;226.1901397705078;9.245590209960938;0.0;0.0;0.0;0.0;0.0;0.0;393.52087;402.76646423339844;9.245590209960938;628.9566040039062;-18.491180419921875;0.0
625.87866;216.48471069335938;225.3673095703125;8.882598876953125;0.0;0.0;0.0;0.0;0.0;0.0;391.62875;400.5113525390625;8.882598876953125;625.878662109375;-17.76519775390625;0.0
626.38947;216.5408935546875;225.4931182861328;8.952224731445312;0.0;0.0;0.0;0.0;0.0;0.0;391.94412;400.89634704589844;8.952224731445312;626.3894653320312;-17.904449462890625;0.0
802.0808;229.64901733398438;221.82013448079425;-7.828882853190123;0.0;0.0;0.0;203.62449645996094;195.79561360677081;-7.828882853190123;392.29395;384.46506245930993;-7.828882853190066;802.080810546875;23.486648559570312;0.0
631.6515;221.12191772460938;217.68015034993488;-3.441767374674498;0.0;0.0;0.0;215.6273956298828;212.18562825520831;-3.441767374674498;205.22748;201.78571065266925;-3.441767374674498;631.6514892578125;10.325302124023438;0.0
627.93976;220.39463806152344;217.58280432224274;-2.8118337392807007;0.0;0.0;0.0;212.27410888671875;209.46227514743805;-2.8118337392807007;203.70651;200.89467883110046;-2.811833620071411;627.9397583007812;8.435501098632812;0.0
631.377;221.07533264160156;217.6268361409505;-3.4484965006510606;0.0;0.0;0.0;215.41397094726562;211.96547444661456;-3.4484965006510606;205.2332;201.78470357259113;-3.4484965006510606;631.3770141601562;10.345489501953125;0.0
632.90533;221.3748321533203;217.7501983642578;-3.6246337890625;0.0;0.0;0.0;216.74183654785156;213.11720275878906;-3.6246337890625;205.66257;202.03793334960938;-3.6246337890625;632.9053344726562;10.8739013671875;0.0
635.71216;221.90765380859375;217.72801208496094;-4.1796417236328125;0.0;0.0;0.0;219.27906799316406;215.09942626953125;-4.1796417236328125;207.06436;202.8847198486328;-4.1796417236328125;635.712158203125;12.538925170898438;0.0
629.64923;220.77085876464844;217.55255631605783;-3.218302448590606;0.0;0.0;0.0;214.03846740722656;210.82016495863596;-3.218302448590606;204.49481;201.27650968233743;-3.2183023293813164;629.6492309570312;9.6549072265625;0.0
629.64923;220.77085876464844;217.55255631605783;-3.218302448590606;0.0;0.0;0.0;214.03846740722656;210.82016495863596;-3.218302448590606;204.49481;201.27650968233743;-3.2183023293813164;629.6492309570312;9.6549072265625;0.0
630.1991;220.83990478515625;217.6355692545573;-3.2043355305989394;0.0;0.0;0.0;214.30624389648438;211.10190836588544;-3.2043355305989394;204.66595;201.4616190592448;-3.2043355305989394;630.1990966796875;9.613006591796875;0.0
628.7071;220.5863494873047;217.51080830891925;-3.0755411783854356;0.0;0.0;0.0;213.26499938964844;210.189458211263;-3.0755411783854356;204.08237;201.00682576497394;-3.0755411783854356;628.7070922851562;9.22662353515625;0.0
631.8116;221.13519287109375;217.68796284993488;-3.447230021158873;0.0;0.0;0.0;215.7243194580078;212.27708943684894;-3.447230021158873;205.29376;201.84653218587238;-3.447230021158873;631.8115844726562;10.341690063476562;0.0
630.44867;220.9017333984375;217.61171468098956;-3.2900187174479356;0.0;0.0;0.0;214.6475067138672;211.35748799641925;-3.2900187174479356;204.76949;201.47946675618488;-3.2900187174479356;630.4486694335938;9.87005615234375;0.0
631.8726;221.1395263671875;217.71215319633484;-3.427373170852661;0.0;0.0;0.0;215.73248291015625;212.3051097393036;-3.427373170852661;205.28273;201.85535669326782;-3.4273734092712402;631.8726196289062;10.282119750976562;0.0
637.1095;222.2329864501953;217.72767130533856;-4.505315144856752;0.0;0.0;0.0;221.01377868652344;216.50846354166669;-4.505315144856752;207.37868;202.8733622233073;-4.505315144856752;637.1094970703125;13.515945434570312;0.0
631.3458;221.07070922851562;217.69500732421875;-3.375701904296875;0.0;0.0;0.0;215.3448486328125;211.96914672851562;-3.375701904296875;205.05737;201.68167114257812;-3.375701904296875;631.3458251953125;10.127105712890625;0.0
627.5011;220.3338623046875;217.5897674560547;-2.7440948486328125;0.0;0.0;0.0;211.95315551757812;209.2090606689453;-2.7440948486328125;203.44637;200.7022705078125;-2.7440948486328125;627.5010986328125;8.232284545898438;0.0
626.8654;220.1899871826172;217.53267923990887;-2.6573079427083144;0.0;0.0;0.0;211.44866943359375;208.79136149088544;-2.6573079427083144;203.19868;200.5413767496745;-2.6573079427083144;626.8654174804688;7.971923828125;0.0
645.96063;222.7283935546875;224.03340657552081;1.3050130208333144;0.0;0.0;0.0;217.0074920654297;218.312505086263;1.3050130208333144;202.30971;203.61472066243488;1.3050130208333144;645.9606323242188;-3.9150390625;0.0
643.857;222.2966766357422;224.0277811686198;1.7311045328776231;0.0;0.0;0.0;215.08912658691406;216.82023111979169;1.7311045328776231;201.27788;203.0089823404948;1.7311045328776231;643.8569946289062;-5.1933135986328125;0.0
647.6849;223.0647735595703;224.07362874348956;1.0088551839192519;0.0;0.0;0.0;218.56678771972656;219.57564290364581;1.0088551839192519;203.02675;204.03560384114581;1.0088551839192519;647.6848754882812;-3.0265655517578125;0.0
648.8716;223.32896423339844;224.03460693359375;0.7056427001953125;0.0;0.0;0.0;219.8131866455078;220.51882934570312;0.7056427001953125;203.6125;204.31814575195312;0.7056427001953125;648.87158203125;-2.1169281005859375;0.0
646.7347;222.8523712158203;224.0752156674862;1.2228444516658783;0.0;0.0;0.0;217.6104278564453;218.8332723081112;1.2228444516658783;202.60335;203.82619220018387;1.222844421863556;646.7346801757812;-3.6685333251953125;0.0
644.70294;222.4667205810547;223.98306783040363;1.5163472493489394;0.0;0.0;0.0;215.9361572265625;217.45250447591144;1.5163472493489394;201.75102;203.26736958821613;1.5163472493489394;644.7029418945312;-4.549041748046875;0.0
646.21075;222.7563934326172;224.05711364746094;1.30072021484375;0.0;0.0;0.0;217.20431518554688;218.50503540039062;1.30072021484375;202.34789;203.6486053466797;1.30072021484375;646.2107543945312;-3.90216064453125;0.0
650.1174;223.53164672851562;224.15454610437155;0.6228993758559227;0.0;0.0;0.0;220.63490295410156;221.25780232995749;0.6228993758559227;204.08212;204.70502217113972;0.6228993684053421;650.1173706054688;-1.8686981201171875;0.0
646.19904;222.74136352539062;224.07542419433594;1.3340606689453125;0.0;0.0;0.0;217.1488037109375;218.4828643798828;1.3340606689453125;202.30669;203.6407470703125;1.3340606689453125;646.1990356445312;-4.0021820068359375;0.0
645.70215;222.6297149658203;224.08566791812578;1.4559529523054664;0.0;0.0;0.0;216.5681915283203;218.02414448062578;1.4559529523054664;202.13638;203.5923360387484;1.4559529821077888;645.7021484375;-4.36785888671875;0.0
641.3504;221.7673797607422;223.96168009440106;2.194300333658873;0.0;0.0;0.0;212.77490234375;214.96920267740887;2.194300333658873;200.22522;202.41952006022137;2.194300333658873;641.3504028320312;-6.5829010009765625;0.0
655.3065;224.5415802001953;224.2770538330078;-0.2645263671875;0.0;0.0;0.0;225.27992248535156;225.01539611816406;-0.2645263671875;206.2786;206.01406860351562;-0.2645263671875;655.3065185546875;0.7935791015625;0.0
661.73193;225.95257568359375;224.2838592529297;-1.6687164306640625;0.0;0.0;0.0;232.80677795410156;231.1380615234375;-1.6687164306640625;207.97873;206.3100128173828;-1.6687164306640625;661.73193359375;5.0061492919921875;0.0
661.62036;225.89512634277344;224.24943033854169;-1.6456960042317519;0.0;0.0;0.0;232.69125366210938;231.04555765787762;-1.6456960042317519;207.97107;206.32537333170575;-1.6456960042317519;661.620361328125;4.9370880126953125;0.0
657.184;224.97470092773438;224.23351542403302;-0.7411855037013595;0.0;0.0;0.0;227.6069793701172;226.86579386641583;-0.7411855037013595;206.8259;206.08471170564493;-0.7411855111519401;657.1840209960938;2.2235565185546875;0.0
645.02234;222.49929809570312;224.0252736409505;1.5259755452473769;0.0;0.0;0.0;216.09315490722656;217.61913045247394;1.5259755452473769;201.85196;203.377934773763;1.5259755452473769;645.0223388671875;-4.5779266357421875;0.0
643.857;222.2915802001953;224.02438354492188;1.7328033447265625;0.0;0.0;0.0;215.08912658691406;216.82192993164062;1.7328033447265625;201.27788;203.01068115234375;1.7328033447265625;643.8569946289062;-5.1984100341796875;0.0
645.07263;222.52413940429688;224.01781209309894;1.4936726888020644;0.0;0.0;0.0;216.19107055664062;217.6847432454427;1.4936726888020644;201.8764;203.37007649739581;1.4936726888020644;645.0726318359375;-4.48101806640625;0.0
645.05725;222.53948974609375;223.9930369059245;1.4535471598307481;0.0;0.0;0.0;216.26597595214844;217.71952311197919;1.4535471598307481;201.89114;203.34469095865887;1.4535471598307481;645.0572509765625;-4.3606414794921875;0.0
644.4974;222.3924560546875;224.07805887858075;1.6856028238932481;0.0;0.0;0.0;215.4688720703125;217.15447489420575;1.6856028238932481;201.57924;203.2648417154948;1.6856028238932481;644.4973754882812;-5.0568084716796875;0.0
643.7656;222.24659729003906;224.08272808790207;1.8361307978630066;0.0;0.0;0.0;214.79010009765625;216.62623089551926;1.8361307978630066;201.22054;203.05666601657867;1.8361307382583618;643.765625;-5.508392333984375;0.0
655.4598;224.57420349121094;224.27161661783856;-0.3025868733723769;0.0;0.0;0.0;225.4453125;225.14272562662762;-0.3025868733723769;206.34802;206.04543558756512;-0.3025868733723769;655.4597778320312;0.9077606201171875;0.0
659.9406;225.5238494873047;224.3420359392961;-1.1818135480085914;0.0;0.0;0.0;230.49269104003906;229.31087749203047;-1.1818135480085914;207.46951;206.2876993616422;-1.1818135778109138;659.9406127929688;3.545440673828125;0.0
655.95593;224.6502685546875;224.3275858561198;-0.3226826985676894;0.0;0.0;0.0;225.81021118164062;225.48752848307294;-0.3226826985676894;206.4635;206.1408182779948;-0.3226826985676894;655.9559326171875;0.968048095703125;0.0
647.7879;223.08888244628906;224.04689025878906;0.9580078125;0.0;0.0;0.0;218.71340942382812;219.67141723632812;0.9580078125;203.11159;204.06959533691406;0.9580078125;647.7879028320312;-2.8740234375;0.0
648.2941;223.1543426513672;224.18617757161456;1.0318349202473769;0.0;0.0;0.0;218.83425903320312;219.8660939534505;1.0318349202473769;203.21002;204.24185689290363;1.0318349202473769;648.2941284179688;-3.0955047607421875;0.0
650.8626;223.67367553710938;224.1823832181593;0.5087076810499127;0.0;0.0;0.0;221.29440307617188;221.8031107572218;0.5087076810499127;204.36841;204.8771158879002;0.508707684775203;650.8626098632812;-1.526123046875;0.0
653.4051;224.17784118652344;224.15420023600018;-0.023640950523258653;0.0;0.0;0.0;223.70684814453125;223.683207194008;-0.023640950523258653;205.59132;205.56768290202308;-0.023640950515982695;653.4050903320312;0.0709228515625;0.0
657.74207;225.0552215576172;224.3226521834731;-0.7325693741440773;0.0;0.0;0.0;227.94674682617188;227.2141774520278;-0.7325693741440773;206.9378;206.2052357941866;-0.7325693815946579;657.7420654296875;2.1977081298828125;0.0
657.77;225.06349182128906;224.30926513671875;-0.7542266845703125;0.0;0.0;0.0;227.99819946289062;227.2439727783203;-0.7542266845703125;206.97101;206.21678161621094;-0.7542266845703125;657.77001953125;2.2626800537109375;0.0
665.0174;226.60513305664062;224.33478289842606;-2.270350158214569;0.0;0.0;0.0;236.4307098388672;234.16035968065262;-2.270350158214569;208.7926;206.52225244045258;-2.2703500986099243;665.0173950195312;6.8110504150390625;0.0
