plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,Polynomial (d=2),mint,hierarchical_reconciled,B1,28.527452901231623,64.7167496877829,2840977324.7097554,124,79,203,2749.8183167890083,86.73416804545852
TEC22,Polynomial (d=2),mint,hierarchical_reconciled,B2,2.9524043656998833,11.458770009360217,6830970803.413696,116,179,295,13.742851274136989,204.7590456450227
TEC22,Polynomial (d=2),mint,hierarchical_reconciled,B3,14.84421289073685,21.819475216492837,7894339960.70434,95,101,196,86.94798236220626,954.9912259483169
TEC22,Polynomial (d=2),mint,hierarchical_reconciled,B4,30.020602670170103,57.40670347252275,1924399306.2042274,25,20,45,2043.1619786258282,69.17415473579464
TEC22,Boosting,independent,raw,B1,4.050054802768844,8.669144779380671,1.9608395692146154,0,0,0,0.0,0.0
TEC22,Boosting,independent,raw,B2,0.9115075144122147,5.642353812773844,0.507032345599096,0,0,0,0.0,0.0
TEC22,Boosting,independent,raw,B3,6.40408553651338,11.877265080647982,3.2109425189024523,0,0,0,0.0,0.0
TEC22,Boosting,independent,raw,B4,14.473551226753113,23.77920904144658,4.907165032335898,0,0,0,0.0,0.0
TEC22,Boosting,bottom_up,hierarchical_reconciled,B1,4.050054802768844,8.669144779380671,1.9608395692146154,0,0,0,0.0,0.0
TEC22,Boosting,bottom_up,hierarchical_reconciled,B2,0.9115075144122147,5.642353812773844,0.507032345599096,0,0,0,0.0,0.0
TEC22,Boosting,bottom_up,hierarchical_reconciled,B3,6.40408553651338,11.877265080647982,3.2109425189024523,0,0,0,0.0,0.0
TEC22,Boosting,bottom_up,hierarchical_reconciled,B4,14.473551226753113,23.77920904144658,4.907165032335898,0,0,0,0.0,0.0
TEC22,Boosting,top_down,hierarchical_reconciled,B1,27.58729329362438,47.24207658536226,12.57113461732732,1,19,20,0.1656408960863871,184.60660438254465
TEC22,Boosting,top_down,hierarchical_reconciled,B2,5.688074702448699,27.214419641379834,2.853242231943682,14,0,14,760.0804565688916,0.0
TEC22,Boosting,top_down,hierarchical_reconciled,B3,56.421342658157194,80.82572727097306,26.322083444080135,149,0,149,4006.108157611193,0.0
TEC22,Boosting,top_down,hierarchical_reconciled,B4,70.54379094426308,100.39948096403783,29.546771575509567,0,101,101,0.0,11393.588808803179
TEC22,Boosting,ols,hierarchical_reconciled,B1,7.203182113341239,10.407515586656821,19615111184.332664,158,19,177,597.0593376588815,18.855153452678856
TEC22,Boosting,ols,hierarchical_reconciled,B2,6.419804053178282,8.689901799597676,57568322381.175674,257,27,284,1749.7489923816127,57.89633037587003
TEC22,Boosting,ols,hierarchical_reconciled,B3,9.02138635553937,13.629439373686417,13695493152.825218,111,19,130,411.18333142954873,18.85515345268151
TEC22,Boosting,ols,hierarchical_reconciled,B4,16.09636245903529,23.70315883083733,1783021609.3495781,11,8,19,16.94570142438232,39.041176923185745
TEC22,Boosting,wls,hierarchical_reconciled,B1,4.42294552902592,8.429011108417136,4210568923.234884,158,19,177,128.1644273138312,4.047436815330553
TEC22,Boosting,wls,hierarchical_reconciled,B2,2.0336130915726343,5.472647186759075,11938981330.093048,257,27,284,362.8770074866391,12.0070062635956
TEC22,Boosting,wls,hierarchical_reconciled,B3,6.586638737035757,11.824947567085843,3506308301.833812,111,19,130,105.27080051715126,4.827280062489992
TEC22,Boosting,wls,hierarchical_reconciled,B4,15.150179200960084,23.387170199846288,960512985.1179057,11,8,19,9.128642152994267,21.03146541049857
