plant_id,model_name,method,forecast_stage,MAE_station,RMSE_station,MAPE_station,MAE_units_mean,RMSE_units_mean,MAPE_units_mean,OCV_min_total,OCV_max_total,OCV_total,OCV_rate,OCV_min_severity_total,OCV_max_severity_total,HIC_count_total,HIC_rate,HIC_less_1_percent,HIC_1_5_percent,HIC_more_5_percent,HIC_mean_percent,HIC_median_percent,HIC_max_percent,RD_signed_percent,RD_abs_percent,RD_mean_abs_mw,RD_max_abs_mw,physical_success_rate,physical_runtime_mean_sec,physical_iterations_mean
TEC22,LSTM_mae,mint,hierarchical_reconciled,20.813843234774176,31.378120971499772,1357722760.8044395,6.602193068657516,13.459150108966961,4480742819.975855,281,393,674,0.5366242038216561,109.00892302177238,453.77237484175356,188,0.5987261146496815,188,0,0,2.1689895493248913e-14,1.808084069682997e-14,2.5873348864098044e-13,-15.952902950953495,16.089618383844055,9.071935484217274,31.59956530151959,,,
TEC22,Linear,independent,raw,32.45616890463308,44.153712519630695,6.516535519017366,13.370579737603196,24.057405470942996,5.485573536483362,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,43,136,119,4.860782549641315,3.5965103524677815,14.189345031904327,0.0,0.0,0.0,0.0,,,
TEC22,Linear,bottom_up,hierarchical_reconciled,29.939225495574775,40.160760559713374,5.77010850568309,13.370579737603196,24.057405470942996,5.485573536483362,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-2.5171906204966428,4.861699164881563,27.39940535712791,102.74821534802788,,,
TEC22,Linear,top_down,hierarchical_reconciled,32.45616890463308,44.153712519630695,6.516535519017366,44.14606211652345,80.70904663018925,19.093328792201643,148,153,301,0.23964968152866242,2865.813738781417,18906.097448659013,20,0.06369426751592357,20,0,0,1.6998758623783285e-14,1.745915877165801e-14,2.0283484815088448e-14,0.0,0.0,0.0,0.0,,,
TEC22,Linear,ols,hierarchical_reconciled,28.999345429778874,40.36975257584913,5.910303135078224,14.643219286039848,24.138357722000357,19094768410.863106,249,446,695,0.553343949044586,753.0091060317222,2738.235237757778,278,0.8853503184713376,278,0,0,2.3633099045504905e-14,1.8343336653248073e-14,3.939944974218086e-14,-0.4381102869153406,0.9312234467877532,5.479881071425465,20.54964306960528,,,
TEC22,Linear,wls,hierarchical_reconciled,26.619057958888572,37.663288775574884,5.4527454453190005,13.252731040163651,23.085446061222243,9841080050.173326,249,446,695,0.553343949044586,520.8715063194311,1454.2664008174806,108,0.34394904458598724,108,0,0,1.6693046379804618e-14,1.6975850180152414e-14,2.913040069432616e-14,-0.9781716653176463,2.0204589213527706,11.755388005138531,44.082896052244905,,,
TEC22,Linear,mint,hierarchical_reconciled,26.471252461807033,37.004256524615805,5.359721378763935,11.409723504611456,19.291405167664042,18933671629.020916,342,268,610,0.4856687898089172,1358.3483997965625,1019.720756339721,130,0.4140127388535032,130,0,0,1.7101750770546674e-14,1.672773986313974e-14,3.561047733426079e-14,-1.4766430399644002,2.9783461490266157,17.14934519108168,64.31032315497032,,,
TEC22,Polynomial (d=2),independent,raw,67.76036354501572,122.74076914783531,11.411551953024226,18.885598198991325,45.14779595924807,8.260708424590804,40,0,40,0.03184713375796178,4772.252834999999,0.0,298,0.9490445859872612,29,115,154,50335570480.513245,5.642901178261431,5000000000000.0,0.0,0.0,0.0,0.0,,,
TEC22,Polynomial (d=2),bottom_up,hierarchical_reconciled,56.06752546588919,97.66489855756808,9.416734706580897,18.885598198991325,45.14779595924807,8.260708424590804,40,0,40,0.03184713375796178,4772.252834999999,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-9.96242864834724,13.907296317245097,72.241124933257,500.0,,,
TEC22,Polynomial (d=2),top_down,hierarchical_reconciled,67.76036354501572,122.74076914783531,11.411551953024226,46.396483160070055,85.35382247108238,19.707375853906772,139,159,298,0.2372611464968153,4666.604755625558,20137.15398975071,42,0.1337579617834395,42,0,0,1.6964357688270073e-14,1.6099794927001053e-14,2.1151001719247568e-14,0.0,0.0,0.0,0.0,,,
