plant_id,model_name,method,forecast_stage,MAE_station,RMSE_station,MAPE_station,MAE_units_mean,RMSE_units_mean,MAPE_units_mean,OCV_min_total,OCV_max_total,OCV_total,OCV_rate,OCV_min_severity_total,OCV_max_severity_total,HIC_count_total,HIC_rate,HIC_less_1_percent,HIC_1_5_percent,HIC_more_5_percent,HIC_mean_percent,HIC_median_percent,HIC_max_percent,RD_signed_percent,RD_abs_percent,RD_mean_abs_mw,RD_max_abs_mw,physical_success_rate,physical_runtime_mean_sec,physical_iterations_mean
TEC14,LSTM_custom,independent,raw,9.721597370867483,15.295572697962767,4.678161473259641,5.027738977950219,9.542713307855118,3.880374138728175,0,0,0,0.0,0.0,0.0,341,0.9191374663072777,161,173,7,1.3170529149638526,1.0589674930266944,16.296909202076762,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_custom,bottom_up,hierarchical_reconciled,9.315213715504127,14.94881165490664,4.514669224654283,5.027738977950219,9.542713307855118,3.880374138728175,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.0893619679708196,1.2578739814188207,2.792860581225783,44.60865783691412,,,
TEC14,LSTM_custom,top_down,hierarchical_reconciled,9.721597370867483,15.295572697962767,4.678161473259641,7.634656892824134,13.613981694186508,6.257610554741231,0,27,27,0.03638814016172507,0.0,660.4147343142215,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_custom,ols,hierarchical_reconciled,9.444616923486493,15.017075402652122,4.544021095911997,5.259321979116728,9.570164672996048,1473480221.6802714,82,73,155,0.20889487870619947,26.14226531982186,87.80660502115933,135,0.3638814016172507,135,0,0,1.696869214318251e-14,1.7370673940174977e-14,1.9771172037482702e-14,-0.01526827531482471,0.4081736368772554,0.9309535270752398,14.869552612304744,,,
TEC14,LSTM_custom,wls,hierarchical_reconciled,9.444616923486493,15.01707540265212,4.544021095911997,5.259321979116734,9.57016467299605,1473480221.6802895,82,73,155,0.20889487870619947,26.142265319822307,87.80660502116025,122,0.3288409703504043,122,0,0,1.727232366569584e-14,1.7385651823639153e-14,1.980520655297942e-14,-0.015268275314826564,0.4081736368772529,0.9309535270752346,14.869552612304801,,,
TEC14,LSTM_custom,mint,hierarchical_reconciled,9.382334523368792,14.938084412379242,4.520692566285885,5.189849774107602,9.539034819118479,1105111824.798187,82,73,155,0.20889487870619947,19.606728222995613,65.85505272626585,341,0.9191374663072777,341,0,0,3.4252299452589867e-10,3.395777476993997e-10,5.267202889861162e-10,-0.027990228550094684,0.6160626128486613,1.3964281956422397,22.30429546320522,,,
TEC14,LSTM_mae,independent,raw,10.23015911890087,15.211343596328831,984709331.8985866,5.304223209639536,9.42470542975952,2940866459.2442913,31,184,215,0.28975741239892183,10.132898582567577,211.97176883090287,371,1.0,60,273,38,6.94718252326773,2.078988522909303,603.0517373378831,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_mae,bottom_up,hierarchical_reconciled,9.119153657877579,14.345890772425074,1017252062.0869945,5.304223209639536,9.42470542975952,2940866459.2442913,31,184,215,0.28975741239892183,10.132898582567577,211.97176883090287,0,0.0,0,0,0,0.0,0.0,0.0,0.06581420551087992,5.962450126098629,4.43165668339213,52.45262145996094,,,
TEC14,LSTM_mae,top_down,hierarchical_reconciled,10.23015911890087,15.211343596328831,984709331.8985866,7.794087042360492,13.546109065415127,492641258.86422086,6,81,87,0.11725067385444744,6.695611823350191,697.9259521747246,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_mae,ols,hierarchical_reconciled,9.63088593739249,14.639447684097245,995556908.506904,5.510646353091014,9.525873323996903,2918135460.6272664,55,160,215,0.28975741239892183,44.82858239890449,179.40747852159612,165,0.444743935309973,165,0,0,1.7523643221956398e-14,1.766261311728114e-14,3.4737263523480006e-14,1.1494128757531803,2.130085601739104,1.4772188944640217,17.48420715332037,,,
TEC14,LSTM_mae,wls,hierarchical_reconciled,9.630885937392492,14.639447684097249,995556908.506904,5.5106463530910155,9.52587332399691,2918135460.627231,55,160,215,0.28975741239892183,44.828582398903,179.407478521595,149,0.40161725067385445,149,0,0,1.8917161711307002e-14,1.7720596456838298e-14,1.8749427948589228e-13,1.1494128757531759,2.1300856017391,1.4772188944640172,17.48420715332037,,,
TEC14,LSTM_mae,mint,hierarchical_reconciled,9.42756817684498,14.456208199124426,1000980672.4508619,5.421513504133571,9.458430073945033,2807142532.4117575,49,166,215,0.28975741239892183,31.82603360687158,183.2198479432598,371,1.0,371,0,0,3.4508114889576787e-10,3.381961616354442e-10,4.768072337230791e-09,1.14717333758939,2.7572101513717526,2.2158250176163863,26.22627139175563,,,
TEC14,Linear,independent,raw,9.984612296427148,15.16137878589342,4.610328000526131,6.693591966419737,15.837988450965838,5.107578648519382,7,0,7,0.009433962264150943,529.3508412370147,0.0,341,0.9191374663072777,43,226,72,4.935563467033097,2.4733117978133135,100.0,0.0,0.0,0.0,0.0,,,
TEC14,Linear,bottom_up,hierarchical_reconciled,12.389636669450617,23.03570444042026,6.4979622141125235,6.693591966419737,15.837988450965838,5.107578648519382,7,0,7,0.009433962264150943,529.3508412370147,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-21446536371.744835,21446536373.781048,8.490369410229171,147.7952463120696,,,
TEC14,Linear,top_down,hierarchical_reconciled,9.984612296427148,15.16137878589342,4.610328000526131,7.569602371547613,13.46641228840117,6.044723339343167,0,27,27,0.03638814016172507,0.0,523.2824014757872,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,Linear,ols,hierarchical_reconciled,10.150202987358663,15.463709830709385,4.901925004751565,6.97449491840632,13.36766173243144,7969631472.331066,74,89,163,0.2196765498652291,285.31039090390766,531.3729367307724,172,0.4636118598382749,172,0,0,1.772568843373113e-14,1.777564367950941e-14,2.6491699181981318e-14,-1.1101408959012982,1.8003988645990354,2.8301231367430493,49.265082104023264,,,
TEC14,Linear,wls,hierarchical_reconciled,10.150202987358663,15.463709830709387,4.901925004751565,6.974494918406325,13.367661732431447,7969631472.331044,74,89,163,0.2196765498652291,285.31039090390675,531.3729367307718,121,0.3261455525606469,121,0,0,1.7630560546772838e-14,1.7742771814843637e-14,2.0511897070283024e-14,-1.1101408959013006,1.8003988645990374,2.8301231367430533,49.26508210402329,,,
TEC14,Linear,mint,hierarchical_reconciled,10.528371685486485,16.66974788592066,5.210076135585281,6.852274129278939,13.718599195718818,5977232571.174526,74,88,162,0.2183288409703504,346.32022878103623,392.5098774755927,341,0.9191374663072777,341,0,0,3.572998109599522e-10,3.4046260814982664e-10,8.884889256167379e-10,-2.0907690480349816,3.1217712925875625,4.245178337204244,73.89751231094658,,,
TEC14,Polynomial (d=2),independent,raw,9.979315688403773,14.619041585472926,4.581623481375543,6.655707448040198,15.763642344972117,5.021950755218048,7,0,7,0.009433962264150943,529.3508412370147,0.0,341,0.9191374663072777,85,234,22,3.9796914567569512,1.732844477203544,100.0,0.0,0.0,0.0,0.0,,,
TEC14,Polynomial (d=2),bottom_up,hierarchical_reconciled,12.416464821617696,22.947712348978378,6.498591782095783,6.655707448040198,15.763642344972117,5.021950755218048,7,0,7,0.009433962264150943,529.3508412370147,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-22042276107.191055,22042276108.853645,6.488646779436681,147.5442703969218,,,
TEC14,Polynomial (d=2),top_down,hierarchical_reconciled,9.979315688403773,14.619041585472926,4.581623481375543,7.5419393902455125,13.270100237239014,6.03194166660678,0,27,27,0.03638814016172507,0.0,571.1242060288704,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,Polynomial (d=2),ols,hierarchical_reconciled,10.346298292850623,15.290031698214932,4.951422143058508,6.844441054092769,13.245209935270966,6373737641.18331,44,119,163,0.2196765498652291,250.06122387767178,439.806416639169,158,0.42587601078167114,158,0,0,1.767866226061548e-14,1.7856895986483458e-14,2.103182585687298e-14,-0.9395077108855889,1.50242423216178,2.162882259812209,49.18142346564062,,,
TEC14,Polynomial (d=2),wls,hierarchical_reconciled,10.346298292850625,15.29003169821493,4.951422143058508,6.844441054092778,13.245209935270973,6373737641.183311,44,119,163,0.2196765498652291,250.06122387767175,439.80641663916924,116,0.31266846361185985,116,0,0,1.7672217264321535e-14,1.790939095297682e-14,2.0958327431214877e-14,-0.9395077108855914,1.5024242321617798,2.1628822598122066,49.18142346564062,,,
TEC14,Polynomial (d=2),mint,hierarchical_reconciled,10.773334832547608,16.595287339593586,5.288682370518677,6.777764173368147,13.630980923222605,4780310404.594789,44,118,162,0.2183288409703504,319.88331393649156,329.4694887338189,341,0.9191374663072777,341,0,0,3.568126695920168e-10,3.412160407117068e-10,8.884934163502053e-10,-1.8295137266877068,2.670551425753413,3.2443185229298126,73.77202454104824,,,
TEC14,Boosting,independent,raw,10.42862290430493,15.365469363159734,4.89823122501185,5.242808384782308,9.33116824102594,3.946139846057297,0,0,0,0.0,0.0,0.0,341,0.9191374663072777,167,135,39,2.3102626824008623,1.0370853211075395,40.91929860191313,0.0,0.0,0.0,0.0,,,
TEC14,Boosting,bottom_up,hierarchical_reconciled,9.536618731649616,14.37115036081725,4.4468539675378835,5.242808384782308,9.33116824102594,3.946139846057297,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.4095175100291524,2.012155801446373,3.8673643222383127,29.591883609981522,,,
TEC14,Boosting,top_down,hierarchical_reconciled,10.42862290430493,15.365469363159734,4.89823122501185,7.670583168364273,13.586394532867471,6.158135302100163,0,27,27,0.03638814016172507,0.0,536.3359720289847,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,Boosting,ols,hierarchical_reconciled,9.921704426530829,14.729281579128822,4.642246133966952,5.604322891533526,9.498671250910082,2444924242.646964,45,110,155,0.20889487870619947,51.540158122763245,132.70588971692902,148,0.39892183288409705,148,0,0,1.7761821267957418e-14,1.7705973903776527e-14,3.5159361051221004e-14,0.17927859338350038,0.6920246127429539,1.2891214407460954,9.863961203327165,,,
TEC14,Boosting,wls,hierarchical_reconciled,9.921704426530829,14.729281579128822,4.642246133966952,5.604322891533532,9.498671250910087,2444924242.646973,45,110,155,0.20889487870619947,51.54015812276336,132.70588971692956,118,0.31805929919137466,118,0,0,1.7884800433928638e-14,1.7684749227415097e-14,3.57233509695259e-14,0.17927859338349783,0.6920246127429527,1.2891214407460927,9.863961203327165,,,
TEC14,Boosting,mint,hierarchical_reconciled,9.735480147348317,14.52110733199374,4.5514059403238685,5.482993884471017,9.410914347291477,1833695935.6182802,45,110,155,0.20889487870619947,38.65517647840783,99.52956683425396,341,0.9191374663072777,341,0,0,3.4029816467321454e-10,3.4381381500253635e-10,5.487367490173041e-10,0.25162523092613,1.028367153437026,1.933679260421569,14.795919610329122,,,
TEC14,MLP,independent,raw,9.474712881201777,14.324781852008757,4.533153267033073,5.404360264288399,9.647836717013067,4.193076608543222,0,1,1,0.0013477088948787063,0.0,0.7744636480000082,341,0.9191374663072777,174,145,22,1.9619049645957962,0.9186256117142072,23.291874936147504,0.0,0.0,0.0,0.0,,,
TEC14,MLP,bottom_up,hierarchical_reconciled,10.004758513173536,14.736477400271296,4.92525504655452,5.404360264288399,9.647836717013067,4.193076608543222,0,1,1,0.0013477088948787063,0.0,0.7744636480000082,0,0.0,0,0,0,0.0,0.0,0.0,-1.213030851222357,1.9495574408633425,3.1468474190190143,48.62055206298825,,,
TEC14,MLP,top_down,hierarchical_reconciled,9.474712881201777,14.324781852008757,4.533153267033073,7.4128752094137615,13.29090467298022,6.0007085357793,0,27,27,0.03638814016172507,0.0,588.1338100829502,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,MLP,ols,hierarchical_reconciled,9.449902025863489,14.19275536453682,4.52831253967679,5.627107829392435,9.458488370593038,3607004928.9253674,43,112,155,0.20889487870619947,47.35649617513094,226.33126322428723,161,0.4339622641509434,161,0,0,1.7755355201212553e-14,1.769057468563132e-14,2.693744663941527e-14,-0.36605800653324183,0.6150626060151947,1.0489491396730277,16.206850687662836,,,
TEC14,MLP,wls,hierarchical_reconciled,9.449902025863489,14.19275536453682,4.52831253967679,5.627107829392433,9.458488370593038,3607004928.9253364,43,112,155,0.20889487870619947,47.35649617512948,226.33126322428637,137,0.3692722371967655,137,0,0,1.7581226927692012e-14,1.7588749842792828e-14,2.1565726484334557e-14,-0.36605800653324366,0.6150626060151986,1.0489491396730337,16.20685068766278,,,
TEC14,MLP,mint,hierarchical_reconciled,9.539476174009996,14.228816217911772,4.594696995131007,5.5555016403583375,9.467870699037432,2705257756.9272842,43,113,156,0.21024258760107817,35.51742528845136,169.86141031238088,341,0.9191374663072777,341,0,0,3.4345829928093236e-10,3.3964762541887943e-10,5.350290965704606e-10,-0.5620212154805871,0.9342010217638009,1.5734213497118128,24.31023956725599,,,
TEC14,RandomForest,independent,raw,9.752327623251663,14.872982265102642,4.405777784846651,5.37235384480683,9.710036928987893,4.110824327064709,0,0,0,0.0,0.0,0.0,341,0.9191374663072777,93,210,38,2.559793479283357,2.067054151116645,12.172649389082931,0.0,0.0,0.0,0.0,,,
TEC14,RandomForest,bottom_up,hierarchical_reconciled,9.74114560451264,14.870558294589186,4.573336408384391,5.37235384480683,9.710036928987893,4.110824327064709,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.09965148588287404,2.3924973339467286,4.910021104413238,18.563803895947814,,,
TEC14,RandomForest,top_down,hierarchical_reconciled,9.752327623251663,14.872982265102642,4.405777784846651,7.412155797077474,13.33712963156594,6.037059154670831,0,27,27,0.03638814016172507,0.0,663.8710680458286,2,0.005390835579514825,2,0,0,1.1399900386906278e-14,1.1399900386906278e-14,1.1428039906666696e-14,0.0,0.0,0.0,0.0,,,
TEC14,RandomForest,ols,hierarchical_reconciled,9.439115621249965,14.53868831041344,4.30686004581314,5.720907248749697,9.606825478919166,3411222719.4455137,63,92,155,0.20889487870619947,71.63871620534044,188.55056137213725,150,0.40431266846361186,150,0,0,1.7837651384239786e-14,1.7928312220919695e-14,3.440338009436785e-14,-0.008209600450064714,0.7881264297707682,1.6366737014710602,6.1879346319826425,,,
TEC14,RandomForest,wls,hierarchical_reconciled,9.439115621249965,14.538688310413441,4.30686004581314,5.720907248749699,9.606825478919172,3411222719.445495,63,92,155,0.20889487870619947,71.63871620533963,188.55056137213674,143,0.38544474393531,143,0,0,1.770141796972447e-14,1.7792534955769548e-14,2.1041264801123635e-14,-0.008209600450066584,0.7881264297707684,1.6366737014710584,6.187934631982614,,,
TEC14,RandomForest,mint,hierarchical_reconciled,9.406398585398021,14.496048692814393,4.322358618031581,5.6119293320174215,9.584884778736921,2558420878.7997675,63,92,155,0.20889487870619947,53.729117599435114,141.4131333468826,341,0.9191374663072777,341,0,0,3.416851909711484e-10,3.4125267326138987e-10,5.331606528183397e-10,-0.02148400167866443,1.1853818051682583,2.455006869286239,9.281888026065246,,,
TEC14,Boosting_custom_with_window,independent,raw,8.077223287447188,13.350518267384919,3.9155401890998567,5.376931711826197,9.723506172981931,4.0755023786288165,0,0,0,0.0,0.0,0.0,341,0.9191374663072777,65,205,71,3.6559890040209932,2.9847281981285154,39.1626525935361,0.0,0.0,0.0,0.0,,,
TEC14,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,9.703168364239762,14.937079824203613,4.7798397741625545,5.376931711826197,9.723506172981931,4.0755023786288165,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-1.6258783949004065,3.6086390365457293,6.835880768653414,32.39183917733567,,,
TEC14,Boosting_custom_with_window,top_down,hierarchical_reconciled,8.077223287447188,13.350518267384919,3.9155401890998567,7.159814974846451,12.995524040643259,5.876413713486274,0,28,28,0.03773584905660377,0.0,645.1307928300532,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,Boosting_custom_with_window,ols,hierarchical_reconciled,8.004202069361352,13.240554916345877,3.887496587328785,5.30443444060877,9.144833329947168,4716208821.75739,46,109,155,0.20889487870619947,79.36772237924413,275.72026944068955,138,0.3719676549865229,138,0,0,1.7470621063238592e-14,1.7331475103172637e-14,2.1184917711867096e-14,-0.4577768446302839,1.1412493572227072,2.2786269228844818,10.797279725778651,,,
TEC14,Boosting_custom_with_window,wls,hierarchical_reconciled,8.004202069361352,13.240554916345875,3.8874965873287843,5.304434440608776,9.144833329947174,4716208821.757388,46,109,155,0.20889487870619947,79.36772237924379,275.72026944068966,120,0.32345013477088946,120,0,0,1.7247421176141182e-14,1.7178073491376285e-14,2.4532300686728037e-14,-0.4577768446302867,1.1412493572227083,2.2786269228844844,10.797279725778651,,,
TEC14,Boosting_custom_with_window,mint,hierarchical_reconciled,8.2244171965082,13.43714096655179,4.0148100552153165,5.228215607258711,9.202227378652378,3537161924.629613,46,109,155,0.20889487870619947,59.52588096310688,206.79051249806906,341,0.9191374663072777,341,0,0,3.4682496682591036e-10,3.474349922119908e-10,5.621293482062982e-10,-0.7141655104705061,1.7306412639059472,3.417935257623544,16.195895296129095,,,
TEC14,LSTM_custom_with_window,independent,raw,7.871730844904975,13.268784256263192,3.8011707269591284,5.115383984201198,9.269765653098654,3.9076103693006523,0,0,0,0.0,0.0,0.0,341,0.9191374663072777,118,183,40,2.4950328621042317,1.4001418855493815,20.487668278852038,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,8.932995879774722,13.913819789137271,4.414569341208373,5.115383984201198,9.269765653098654,3.9076103693006523,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.2657164961616511,2.3444801916349847,4.657035298185323,41.326293945312585,,,
TEC14,LSTM_custom_with_window,top_down,hierarchical_reconciled,7.871730844904975,13.268784256263192,3.8011707269591284,7.095339293047114,12.91091768465509,5.782104249724002,0,27,27,0.03638814016172507,0.0,562.8196900734517,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TEC14,LSTM_custom_with_window,ols,hierarchical_reconciled,7.903940697019972,13.044636700978947,3.8299424665634367,5.069029349998756,8.942426496520405,3326702018.718743,68,88,156,0.21024258760107817,104.34127044677558,155.5379683278157,137,0.3692722371967655,137,0,0,1.7687192434865827e-14,1.802487606042646e-14,2.7538969229154303e-14,-0.051223261375711385,0.7685361585898052,1.5523450993951076,13.775431315104242,,,
